Handle,Title,Body (HTML),Vendor,Product Category,Product Type,Tags,Option1 Name,Option1 Value,Variant SKU,Variant Price,Image Src,Published,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,SEO Title,SEO Description,Status,Collection,Image Position
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/2b1b17db_1600x.jpg?v=1682343782,,,,,,,,,,,,9
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/0bbfabb8_1600x.jpg?v=1682343782,,,,,,,,,,,,10
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/ajax1_1600x.jpg?v=1682343782,,,,,,,,,,,,11
camisa-ajax-2022/23-away,Camisa Ajax 2022/23 Away,"
                        <h1 data-mce-style=""text-align: center;"" style=""text-align: center;"">
	<span>A camisa do seu time favorito&nbsp;agora disponível&nbsp;em nossa loja!</span>
</h1>

<p data-mce-style=""text-align: left;"" style=""text-align: left;""><span>Feitas com tecido de poliéster de alta qualidade e tecnologia respirável,&nbsp;nossas camisas&nbsp;são confortáveis, resistentes e mantém você fresco(a). Com design&nbsp;exclusivo&nbsp;e cores autênticas, é perfeita para torcedores e jogadores, seja nas arquibancadas ou até mesmo dentro das quadras. Adquira o seu manto agora mesmo e mostre seu orgulho pelo seu time com conforto e qualidade garantida.</span></p>
<span style=""color: #0c0c0c;""><strong>ESPECIFICAÇÕES</strong>:</span>
<br>
<br><span style=""color: #0c0c0c;""><strong>Material:</strong>&nbsp;100% Poliéster/Algodão</span>
<br><span style=""color: #0c0c0c;""><strong>Tipo:</strong> Camisa Esportiva</span>
<br><span style=""color: #0c0c0c;""><strong>Manga:</strong> Curta</span>
<br><span style=""color: #0c0c0c;""><strong>Tipo de estampa:</strong>&nbsp;Silk</span>
<br><span style=""color: #0c0c0c;""><strong>Tipo de costura:</strong> Bordado</span>
<br><span style=""color: #0c0c0c;""><strong>Garantia:</strong> Contra defeitos de fabricação e personalização</span>

                      ",SpaceSports,Vestuário e acessórios,Camisas,"Futebol, Camisas, Camisa Ajax 2022/23 Away",Size,XG,camisa-ajax-2022/23-away-XG,"29,90",https://spacesportsfut.com.br/cdn/shop/products/Designsemnome-2022-08-10T185123.351_1_1600x.png?v=1682343782,TRUE,shopify,100,deny,manual,TRUE,TRUE,Camisa Ajax 2022/23 Away,Get the latest 2024/25 season jersey now!,active,camisas masculinas,1
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/1e482b3c_1600x.jpg?v=1682343782,,,,,,,,,,,,2
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/3f624857_1600x.jpg?v=1682343782,,,,,,,,,,,,3
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/d569dfea_1600x.jpg?v=1682343782,,,,,,,,,,,,4
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/bf92fc52_1600x.jpg?v=1682343782,,,,,,,,,,,,5
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/1cdf38d7_1600x.jpg?v=1682343782,,,,,,,,,,,,6
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/c0bb763c_1600x.jpg?v=1682343782,,,,,,,,,,,,7
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/0c60ffb2_1600x.jpg?v=1682343782,,,,,,,,,,,,8
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/2b1b17db_1600x.jpg?v=1682343782,,,,,,,,,,,,9
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/0bbfabb8_1600x.jpg?v=1682343782,,,,,,,,,,,,10
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/ajax1_1600x.jpg?v=1682343782,,,,,,,,,,,,11
camisa-ajax-2022/23-away,Camisa Ajax 2022/23 Away,"
                        <h1 data-mce-style=""text-align: center;"" style=""text-align: center;"">
	<span>A camisa do seu time favorito&nbsp;agora disponível&nbsp;em nossa loja!</span>
</h1>

<p data-mce-style=""text-align: left;"" style=""text-align: left;""><span>Feitas com tecido de poliéster de alta qualidade e tecnologia respirável,&nbsp;nossas camisas&nbsp;são confortáveis, resistentes e mantém você fresco(a). Com design&nbsp;exclusivo&nbsp;e cores autênticas, é perfeita para torcedores e jogadores, seja nas arquibancadas ou até mesmo dentro das quadras. Adquira o seu manto agora mesmo e mostre seu orgulho pelo seu time com conforto e qualidade garantida.</span></p>
<span style=""color: #0c0c0c;""><strong>ESPECIFICAÇÕES</strong>:</span>
<br>
<br><span style=""color: #0c0c0c;""><strong>Material:</strong>&nbsp;100% Poliéster/Algodão</span>
<br><span style=""color: #0c0c0c;""><strong>Tipo:</strong> Camisa Esportiva</span>
<br><span style=""color: #0c0c0c;""><strong>Manga:</strong> Curta</span>
<br><span style=""color: #0c0c0c;""><strong>Tipo de estampa:</strong>&nbsp;Silk</span>
<br><span style=""color: #0c0c0c;""><strong>Tipo de costura:</strong> Bordado</span>
<br><span style=""color: #0c0c0c;""><strong>Garantia:</strong> Contra defeitos de fabricação e personalização</span>

                      ",SpaceSports,Vestuário e acessórios,Camisas,"Futebol, Camisas, Camisa Ajax 2022/23 Away",Size,XGG,camisa-ajax-2022/23-away-XGG,"29,90",https://spacesportsfut.com.br/cdn/shop/products/Designsemnome-2022-08-10T185123.351_1_1600x.png?v=1682343782,TRUE,shopify,100,deny,manual,TRUE,TRUE,Camisa Ajax 2022/23 Away,Get the latest 2024/25 season jersey now!,active,camisas masculinas,1
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/1e482b3c_1600x.jpg?v=1682343782,,,,,,,,,,,,2
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/3f624857_1600x.jpg?v=1682343782,,,,,,,,,,,,3
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/d569dfea_1600x.jpg?v=1682343782,,,,,,,,,,,,4
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/bf92fc52_1600x.jpg?v=1682343782,,,,,,,,,,,,5
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/1cdf38d7_1600x.jpg?v=1682343782,,,,,,,,,,,,6
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/c0bb763c_1600x.jpg?v=1682343782,,,,,,,,,,,,7
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/0c60ffb2_1600x.jpg?v=1682343782,,,,,,,,,,,,8
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/2b1b17db_1600x.jpg?v=1682343782,,,,,,,,,,,,9
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/0bbfabb8_1600x.jpg?v=1682343782,,,,,,,,,,,,10
camisa-ajax-2022/23-away,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/ajax1_1600x.jpg?v=1682343782,,,,,,,,,,,,11
camisa-manchester-city-2022/23-home,Camisa Manchester City 2022/23 Home,"
                        <h1 data-mce-style=""text-align: center;"" style=""text-align: center;"">
	<span>A camisa do seu time favorito&nbsp;agora disponível&nbsp;em nossa loja!</span>
</h1>

<p data-mce-style=""text-align: left;"" style=""text-align: left;""><span>Feitas com tecido de poliéster de alta qualidade e tecnologia respirável,&nbsp;nossas camisas&nbsp;são confortáveis, resistentes e mantém você fresco(a). Com design&nbsp;exclusivo&nbsp;e cores autênticas, é perfeita para torcedores e jogadores, seja nas arquibancadas ou até mesmo dentro das quadras. Adquira o seu manto agora mesmo e mostre seu orgulho pelo seu time com conforto e qualidade garantida.</span></p>
<span style=""color: #0c0c0c;""><strong>ESPECIFICAÇÕES</strong>:</span>
<br>
<br><span style=""color: #0c0c0c;""><strong>Material:</strong>&nbsp;100% Poliéster/Algodão</span>
<br><span style=""color: #0c0c0c;""><strong>Tipo:</strong> Camisa Esportiva</span>
<br><span style=""color: #0c0c0c;""><strong>Manga:</strong> Curta</span>
<br><span style=""color: #0c0c0c;""><strong>Tipo de estampa:</strong>&nbsp;Silk</span>
<br><span style=""color: #0c0c0c;""><strong>Tipo de costura:</strong> Bordado</span>
<br><span style=""color: #0c0c0c;""><strong>Garantia:</strong> Contra defeitos de fabricação e personalização</span>

                      ",SpaceSports,Vestuário e acessórios,Camisas,"Futebol, Camisas, Camisa Manchester City 2022/23 Home",Size,P,camisa-manchester-city-2022/23-home-P,"29,90",https://spacesportsfut.com.br/cdn/shop/products/Designsemnome_97_1_1600x.png?v=1682343530,TRUE,shopify,100,deny,manual,TRUE,TRUE,Camisa Manchester City 2022/23 Home,Get the latest 2024/25 season jersey now!,active,camisas masculinas,1
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/6a78cdbd_1600x.jpg?v=1682343530,,,,,,,,,,,,2
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/0cdde86f_1600x.jpg?v=1682343530,,,,,,,,,,,,3
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/4c2cc2e7_1600x.jpg?v=1682343530,,,,,,,,,,,,4
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/7fc486bd_1600x.jpg?v=1682343530,,,,,,,,,,,,5
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/2435f5e6_1600x.jpg?v=1682343530,,,,,,,,,,,,6
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/6673cbc7_1600x.jpg?v=1682343530,,,,,,,,,,,,7
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/d4402f4d_1600x.jpg?v=1682343530,,,,,,,,,,,,8
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/dfb1ab86_1600x.jpg?v=1682343530,,,,,,,,,,,,9
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/mamancity_1600x.jpg?v=1682343530,,,,,,,,,,,,10
camisa-manchester-city-2022/23-home,Camisa Manchester City 2022/23 Home,"
                        <h1 data-mce-style=""text-align: center;"" style=""text-align: center;"">
	<span>A camisa do seu time favorito&nbsp;agora disponível&nbsp;em nossa loja!</span>
</h1>

<p data-mce-style=""text-align: left;"" style=""text-align: left;""><span>Feitas com tecido de poliéster de alta qualidade e tecnologia respirável,&nbsp;nossas camisas&nbsp;são confortáveis, resistentes e mantém você fresco(a). Com design&nbsp;exclusivo&nbsp;e cores autênticas, é perfeita para torcedores e jogadores, seja nas arquibancadas ou até mesmo dentro das quadras. Adquira o seu manto agora mesmo e mostre seu orgulho pelo seu time com conforto e qualidade garantida.</span></p>
<span style=""color: #0c0c0c;""><strong>ESPECIFICAÇÕES</strong>:</span>
<br>
<br><span style=""color: #0c0c0c;""><strong>Material:</strong>&nbsp;100% Poliéster/Algodão</span>
<br><span style=""color: #0c0c0c;""><strong>Tipo:</strong> Camisa Esportiva</span>
<br><span style=""color: #0c0c0c;""><strong>Manga:</strong> Curta</span>
<br><span style=""color: #0c0c0c;""><strong>Tipo de estampa:</strong>&nbsp;Silk</span>
<br><span style=""color: #0c0c0c;""><strong>Tipo de costura:</strong> Bordado</span>
<br><span style=""color: #0c0c0c;""><strong>Garantia:</strong> Contra defeitos de fabricação e personalização</span>

                      ",SpaceSports,Vestuário e acessórios,Camisas,"Futebol, Camisas, Camisa Manchester City 2022/23 Home",Size,M,camisa-manchester-city-2022/23-home-M,"29,90",https://spacesportsfut.com.br/cdn/shop/products/Designsemnome_97_1_1600x.png?v=1682343530,TRUE,shopify,100,deny,manual,TRUE,TRUE,Camisa Manchester City 2022/23 Home,Get the latest 2024/25 season jersey now!,active,camisas masculinas,1
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/6a78cdbd_1600x.jpg?v=1682343530,,,,,,,,,,,,2
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/0cdde86f_1600x.jpg?v=1682343530,,,,,,,,,,,,3
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/4c2cc2e7_1600x.jpg?v=1682343530,,,,,,,,,,,,4
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/7fc486bd_1600x.jpg?v=1682343530,,,,,,,,,,,,5
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/2435f5e6_1600x.jpg?v=1682343530,,,,,,,,,,,,6
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/6673cbc7_1600x.jpg?v=1682343530,,,,,,,,,,,,7
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/d4402f4d_1600x.jpg?v=1682343530,,,,,,,,,,,,8
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/dfb1ab86_1600x.jpg?v=1682343530,,,,,,,,,,,,9
camisa-manchester-city-2022/23-home,,,,,,,,,,,https://spacesportsfut.com.br/cdn/shop/products/mamancity_1600x.jpg?v=1682343530,,,,,,,,,,,,10
